file_id,source,year,genre,clean_text,token_count
P1_1940_001,Zaban O Adab,1940,Magazine,"ایک عقلمند کا قول ہے کہ گھر پر حکومت کرنا کسی علاقے پر حکومت کرنے سے زیادہ مشکل ہے۔ اس کے لئے بڑی پیش بینی اور حکمت کی ضرورت ہے : گھر کی حکومت کے فرائض بہت بڑے ہیں۔ جن کا خیال عمودی لوگ نہیں کرتے ۔ وہ اس بات کی تیرھا نہیں کرتے ۔ . کہ ہماری حکومت کا اثر ہمارے متعلقین پر کیسا ہوتا ہے ۔ وہ صرف اتنا کافی سمجھتی ہیں کہ اپنے متعلقین سے بجا طور سے تھے کلف نہ ہوں ۔ اور ہمیشہ ان پر ایسا دباؤ ڈالتے رہیں جس سے اُن کے احکام کی تعمیل ہوتی رہے ۔ لیکن دباؤ حکومت کا کوئی جزو اعظم نہیں ہے۔ ضرور اس امر کی بھی ہے کہ ہم اپنے متعلقین کے خیالات ، جذبات اور ان کے مزاجوں کو سمجھیں ۔ ہمیشہ اس بات کا خیال رکھے کہ تمہارے کسی فعل سے تمہارے متعلقین کے دلوں میں تمہارے خلاف بغاوت کرنے کا خیال پیدا نہ ہو۔ کیونکہ تمہارے متعلقین انسان ہیں۔ تمہارے غلام نہیں ہیں۔ اپنے احکام کی پابندی کرانے میں اس امر کی احتیاط رکھو کہ تمہارے عمل سے وہ فضا مفقودہ نہ ہو جائے جس میں زندگی کے کام بجایب خاطرا در خود بخود ہوا کرتے ہیں۔ خدا نے ہر انسان کو نیک و بد کا اختیار دیا ہے۔ پس جب ایسا ہے تو ہم اپنے احکام کی تعمیل اپنے متعلقین سے فوجی قانون کے مطابق نہیں کر سکتے ۔"" اپنے متعلقین پر واجب اور مناسب اقتدا ر ضرو رکھی۔ مگر یہ امید نہ رکھو کہ جو تمہاری رائے ہے وہی سبھے رائے بھی ہونی چاہئے ۔ اگر تم اب کرو گے تو تمہارے متعلقین بظاہر تمہاری رائے سے اتفاق کریں گے مگر باطن اپنی رائے پر قائم رہیں گے ۔ اُن کی رائے اور دلائل کو بغور سنو۔ پھر کچھ فیصلہ کرو ۔ گھر کی حکومت کی بنیاد حقیقت اور محبت پر مبنی ہے ۔ اگر یہ دونوں باتیں نہیں تو ایسی حکومت مستبد آ حکومت ہو گی۔ اپنے متعلقین کے مزاجوں کو سمجھو ۔ اور اُن کو سکھاؤ کہ وہ تمہا ر سے مزاج کو بھی سمجھیں۔ اُن سے ہمدردی اور محبت کا برتاؤ کرو۔ اپنے بچوں کو یہ ترغیب دو کہ وہ تم پر پورا پورا بھروسا کریں محض ڈرانے دھمکان سے ان میں اچھے خصائل پیدا نہ ہوں گے بلکہ جھوٹ بولنے اور دھوکا دینے کی عادت ہو جائے گی یہ شکایت عام طور پر سننے میں آتی ہے کہ ہمارے تعاقین ہم پر بھروسا نہیں کرتے۔ لیکن کسی نے یہ خیال بھی کیا ہے که بغیر بہادردی کے وجود کے چھوٹے کے لئے بڑے پر اعتماد رکھنا کتنا دشوار ہے ۔ محبت کے علاوہ گھر کی حکومت کے لئے عدل انصاف بھی ضروری ہے ۔ جن کے نہ ہونے سے بہت سی برائیاں پیدا ہونے کا اندیشہ ہے۔ بعض لوگ کہا کرتے ہیں کہ چھوٹی چھوٹی باتوں کو ہمیشہ نظر انداز کرنا چاہئے یہ خیال ٹھیک نہیں چھوٹی چھوٹی باتوں میں اگر کوئی پہلو بد اخلاقی کا نکلے توچشم پوشی ہرگز مناسب نہیں۔ اپنے متعلقین کو شبقدر تفریح کے موقعے اور آزادی تم دو وہ بچے دل سے دو۔ اگر تم ایسا نہ کرو گے ۔ تو تمہارا اعتبار قائم نہ رہے گا ۔ اور تمہارے متعلقین بیٹھیں گے کہ ہماری خوشی اور آزادی کی ان کو سپر وا نہیں۔ یا کم سے کم یہ اتنا نہیں جانتے کہ ہماری خوشی اور آزادی کس بات میں ہے ۔ گھر کے تعلقات میں بڑوں کے لئے خود عمدہ مثال اور نمونہ بننے کی بھی ضرورت ہے۔ نیز اس بات کی ضرورت ہے کہ ہم اپنے چھوٹوں کے اچھے کامونکی تعریف کریں۔ اور بڑے کاموں کی مذمت ۔ بچوں کی ہر بات کو ٹھیٹھے میں نہ اڑائ ۔ ای نہ ہو کہ وہ اپنی خلقی کمزوریوں سے نادم ہو کر جو کام کرنے کے ہیں۔ اُن کے کرنے سے پر ہیز کریں اور ان کے نیک ارادے خاک میں مل جائیں۔ ان کو بات بات پر مٹ ٹو کو ورنہ وہ ڈھیٹ ہو جائیں گے اور برائی کو برائی نہ سمجھیں گے : اپنے متعلقین کی خوشیوں کو اپنے پیمانہ سے مت نا ہو ۔ احکام صادر کرتے وقت اس بات کا خیال رکھیے کہ جو تم چاہتے ہو وہ ہونا ممکن بھی ہے یا نہیں۔ سزا تجویز کرنے میں اپنے غصے کو دخل نہ دو۔ نہ قصور معات کرنے میں اپنا آرام دیکھو ، عدول محکمی کا خیال کرتے اپنا ۔ وقت یہ دیکھو کہ کہیں وہ اس وجہ سے تو نہیں ہوئی کہ تمہاری منشاکو صحیح طور سے سمجھا نہیں گیا ۔ اپنے چھوٹو نپر جہانتک ممکن ہو بھروسا رکھہ :",751
P1_1940_002,Zaban O Adab,1940,Magazine,آج کل کی تعلیم یافتہ خواتین اپنی آزادی کو ایک مرد کے ساتھ ازدواجی رشتہ کو قائم کر کے قربان کرنے کے لئے تیار نہیں ۔ وہ کہتی ہیں کہ آج کل زمانہ آزادی کا ہے ۔ ہر شخص اپنی زندگی کی تشکیل کرنے کا خود مجاز ہے ۔ اگر ہم شادی کر لیں تو ہماری زندگی میں نہایت درجہ غیر خوشگوار انقلاب پیدا ہو جائے گا ۔ مثلا جن چیزوں کو ہم کنواری رہ کر حاصل کر سکتے ہیں۔ شادی کے بعد ان میں نہیں کامیابی نہیں ہو سکتی شادی کے خلاف جہاد مغرب سے شروع ہوا جہاں کی عورتیں مرد و زن کے متعلق تقریر کرتی پھرتی ہیں۔ ان کی تقریر کا ماحصل یہ ہے ۔ کہ عورتوں کو چاہئے کہ اب مردوں کی بیویاں ینگ زندگی نہ گزاریں کیونکہ زوجیت ایک ظلم ہے محکومی و محرومی ۔ عورت مرد کے قریب میں پھنس جاتی ہے ۔ حالانکہ مرد اس کی پرستش کرتا ہے تاہم عورت کو مبتلائے درد و غم بنا دیتا ہے ۔ اس کا وصل زہر اور اس کا فراق قند ہے ۔ وہ ایک بل کھاتا ہو اسانپ ہے ۔ اس کے پیچ و خم سے عورتوں کو بچنا چاہئے اور اپنے خون میں اس کے زہر کی آمیزش نہینے دیں ۔ امومت سے عورت زرد رو ہے ۔ مجرد عورت کسقدر آزاد ہے: شادی سے بے نیازی اور ماں بننے کی وصیت سے آزادی کے یہ تمام جیسے وہی ہیں جو مغرب نے اختیا کئے ہیں اور جن کا اثر آج مشرقی دماغ قبول کر رہا ہے ۔ اسی مکر وہ روش نے ہمارے نظام زندگی کو درہم برہم کر دیا ہے ۔ حالانکہ عورت کا سب سے بڑا جو ہر ماں بننے کی اہلیت یا امومیت ہے اور یہ جوہر ترقی نہیں کر سکتا تکمیل کو نہیں پہنچ سکتا ۔ ظاہر نہیں ہو سکتا۔ جب تک مرد اس گلشن کی آبیاری نہ کرے ۔ مرد و عورت کے تعلقات کی مثال بالکل تخم و زمین کی مثال ہے ۔ زمین کا جو ہر یہ ہے کہ شجر برگ و بار پیدا کرے اور عورت کا جو ہر یہ ہے کہ بچے پیدا کرے ۔ یہ ہمیں ماننا ہی ہو گا کہ عورت سرتا پا شوق امومت سے معمور ہوتی ہے یہ اس کی فطرت کا راز ہے! اس کی سہتی ہی تخلیق کی ایک ائشیں لذت کا نام ہے ۔ عورت کی فطرت کا ایک چھپا ہوا راز یہ ہے کہ اسے اپنی گود میں ایک بچہ دیکھنے کی تمنا ہوتی ہے ۔ یہ فطرت کا تقاضا ہے۔ جس کے آگے وہ مجبور ہے ۔ جو مہر ہی سے لحد تک اس کی رگ وپے میں طاری و ساری رہتا ہے رہتا ہے اور زندگی کے مختلف مدارج میں اس کا اظہار مختلف صورتوں سے ہوتا ہے بچین میں گڑیوں کھیل کر اپنا دل بہلاتی ہے۔ بچوں کا رجحان و انتماک دوسرے کھیلوں میں زیادہ ہوتا ہے گر گڑیاں کھیلنا ۔ ان کو گودمیں لینا۔ انکا بیاہ کرنا بچی کی دلچسپی کا مرکز ہوتے ہیں۔ جب وہ بڑی ہو کہ لڑکی ہوتی ہے تو اس جذبہ کا اظہار اس طرح ہوتا ہے کہ کمسن بچوں سے زیادہ شائق ہوتی ہے۔ وہ گھنٹوں اپنی گودمیں لئے کھلاتی رہتی ہے ۔ یہ مشغلہ اس کے لئے مسرت آگیں ہوتا ہے ۔ تیسرا درجہ وہ ہے ۔ جب وہ عورت ہو جاتی ہے ۔ یہی وہ درجہ ہے جہاں پہنچکہ یہ جاز بہ شدید ترین صورت میں ظاہر ہوتا ہے اور عورت درحقیقت ایک آتشیں لذت بنجاتی ہے ۔ یہ وہ درجہ ہے جب وہ عمو گا شادی شدہ ہو جاتی ہے اور بچہ کی تمنا اس کے قلب کے چھپے ہوئے گوشوں سے نکل کر سامنے آجاتی ہے یہی وجہ ہے ۔ جب اس کے خواب کی تعبیہ ہوتی ہے۔ جب اس کا تخیل تکمیل کی حد تک پہنچ جاتا ہے۔ یہ جز به اسقدر شدید ہوتا ہے کہ اگر کسی وجہ سے خود اس کے اولا د نہ ہو ۔ تو وہ دوسروں کا بچہ کو دیتی ہے۔! یہ ایک کھلی ہوئی حقیقت ہے کہ امومت نسائیت کا اعلیٰ ترین جو ہر ہے ۔ بقائے نوع انسان ہی امیرت پر مبنی ہے ۔ قومیں اسی آغوش رحمت کی پروردہ ہوتی ہیں۔ ان کی تہذیب و اخلاق ان کے فضائل و ان کی عفت و برتری ۔ اسی شکم کی شرمندہ احسان ہے ۔ جس سے وہ پیدا ہوئے ہیں۔ سب اسی آغوش کے فیضیا ہیں۔ جہاں انہوں نے تربیت پائی ہے ۔ اس لئے امومت کو نبوت سے مناسبت ہے ۔ نبی ایک قوم پیدا کرتا ہے عورت ایک فرد پیدا کرتی ہے ۔ وہ بنی نوع انسان کی اساسی مرمت ہے ۔ یعنی عورت آفرینیش قوم کا ذریعہ ہے پیغمبر امت کی تربیت کرتا ہے ۔ ماں اپنے بچوں کی تربیت کرتی ہے ۔ پیغمبر تہذیب و تنز ہین اخلاق کا علمبردار ہوتا ہے۔ ماں اپنے بچوں کی سیرت درست کرتی ہے ۔ در اصل امومت ہی سے دنیا کی رونق د زندگی کا ہنگامہ اور خون حیات کی گردش قائم ہے ۔ حدیث شریف میں آیا ہے کہ جنت ماں کے قدموں کے نیچے ہے ، غرضکہ عورت کا جو ہر مومت ہر اور امومت اساس ہے۔ دنیا میں جنات انسانی کی جس کے بغیر ان کی دنیا قائم نہیں رہ سکتی ۔ لیکن مغربی تہذیب نے جو سب سے بڑا نقصان وہاں کی عورت کو پہنچایا ۔ وہ یہ ہے کہ اسکہ اس کے سب سے بڑے کمال سے محروم کر دیا ۔ اس کی آفرنیش کا ر از امیرت تھا اور یہی راز اس کی آنکھوں سے مستور کر دیا گیا ۔ ماں بننے کی خواہش اس کے دل سے مٹ گئی اور اس طرح اس کا سب سے بڑا جو ہر اس سے چھن گیا ۔ آج جرمنی سے قطع نظر یورپ میں ذرائع ضبط تولید کی ترویج نے در حقیقت زن کو نازن“ بنا دیا ہے ۔ یہ ایک گہری حقیقت ہے جس سے انکار نہیں کیا جا سکتا۔ اب وہ صرف تھی آغوشی اور نظر بازی کہ اپنا جو ہر سمجھنے لگی ہے ۔ اس دور جدی کے مذہب کے اصولوں کی غلطی و خود فریبی کو دیکھو ۔ اس تہذیب لادین کے نتیجہ پر غور کرو۔ ان سے عورت کو کسقدر گمراہ کر دیا ہے۔ واقعی مغربی تہذیب قوم و ملت کے حق میں مرگ پرور ہے ۔ اسی تہذیب نے عورت کا سب سے بڑا جو ہر یعنی امورت یا ماں بننے کی خواہش اہلیت کو مردہ کر دیا اور یہی مستقبل ہی اس قوم کی بربادی و فنا کا پیش خیمہ ہوتا ہے ۔ آج مغربی فضاؤں کی زائیدہ یا مغربی تعلیم و تہذیب کی دلدادہ عورت بچہ کے وجود کو زندگی کا سب سے بڑا گناہ تصور کرتی ہے اور اس سے نفور رہنے کی عملی و منی کوشش کرتی ہے ۔ اور مرد اسے تحسین کی نظر سے دیکھتے ہیں مر بر خلاف اس کے حدیث کے پر شوکت الفاظ میں عورت انسان کی ماں ہے“ اور یہی وجہ ہے کہ اسلام نے نکاح پر استقدر زور دیا ہے اور ہر صاحب مقدور مومن پر نکاح واجب کیا ۔ اور نسائیت کے اسی جو ہر دا مومت کو اس طرح واضح کیا گیا ہے : اے بنی نوع انسان ! ہم نے تمکو مرد و عورت سے پیدا کیا اور تمہیں قبیلوں اور خاندانوں میں تقسیم کیا تاکہ ایک دوسرے کو پہچان سکو ۔ بیشک تم ہمیں خدا کے نزدیک زیادہ شریف وہ ہے جو تم میں زیادہ پرہیز گار ہے (القرآن ، مگر ساتھ ہی ساتھ قرآن کریم میں متعدد جگہ مختلف پیرایوں میں یہ تلقین موجود ہے ۔ کہ مرد عورت کا تعلق نفس پرستی کے لئے نہیں بلکہ حسین معاشرت اور پائدار ربط الفت اور حصول عفت کے لئے ہے اور اسی جذبہ سے حیات کے راز منکشف ہوتے ہیں۔ اسی جذبہ پر دنیا کے ہنگامہ کا دارو مدار ہے ۔ اس لئے عورتوں کو نہیں چاہئے کہ ماں بننے کی خواہش (امومرت) کو اپنے دل سے مغرب کے قریب میں آگرہ دودھد کی مکھی کی طرح پر سے نکال پھینکی کیونکہ تجرد کی زندگی سے شادی کی زندگی کہیں زیادہ مسرت بخش ہوتی ہے ۔ خواہ رشتہ کتنا ہی مایوس کن اور غلط کیوں نہ ہو۔ مگر از دواجی زندگی میں مصاب ہونے کے باوجود ایک عورت اپنے حصولِ مقصد یں کامیاب ہو جاتی ہے چونکہ وہ امومت کے لائق ہے چونکہ ملت ان سے استعانت - استمداد استحکام حاصل کرتی ہے چونکہ وہ غیور اور خود دار مسلمان پیدا کرنے کے قابل ہے اور یہ کھلی ہوئی حقیقت ہے کہ قوم کا سرمایہ مال و دولت نہیں بلکہ بید ارتخت صاحب نظر فرزند ہیں ۔ اس لئے کہ مستقبل میں و ہی اس کے وجود کو بر قرار و قائم رکھتے ہیں۔ نیز اخوت اور قوت ملت کا اس نئی نسل پر ہنحصار ہے ۔ اور یہ نئی نسل عالم وجود میں آتے کیلئے عورت کی شرمندہ احسان ہے ۔ اسی لئے خورت رہینہ اخرت ہے ۔ ہو ہے ۔ اسی لئے عورت ہمارے یہاں قیت قرآن ملت ہے ۔۔۔۔۔!!!,1474
